"","X","COUNTY","alpha","gamma"
"1644",1644,"Rutherford County, North Carolina",0.614759323903872,0.537465399847027
"1645",1645,"Northampton County, North Carolina",0.862941432873028,0.488019246435139
"1646",1646,"Madison County, North Carolina",0.750952129915213,0.496072695971267
"1647",1647,"Randolph County, North Carolina",0.565733349348698,0.516271793014484
"1648",1648,"Wake County, North Carolina",0.613634557245116,0.542353111286949
"1649",1649,"Transylvania County, North Carolina",0.524309279212418,0.544723506677301
"1650",1650,"Henderson County, North Carolina",0.596521819924619,0.528309578309451
"1651",1651,"Yancey County, North Carolina",0.637587117988894,0.537509659793233
"1652",1652,"Cleveland County, North Carolina",0.728485662524676,0.49997057826925
"1653",1653,"Mecklenburg County, North Carolina",0.609877581547843,0.635285757652135
"1654",1654,"Johnston County, North Carolina",0.671061434418099,0.440112092560341
"1655",1655,"Clay County, North Carolina",0.650163240264608,0.52372752471763
"1656",1656,"Hyde County, North Carolina",0.452793525434647,0.59255220851312
"1657",1657,"Brunswick County, North Carolina",0.670884244621841,0.497417639414934
"1658",1658,"Alamance County, North Carolina",0.682493356306801,0.521187877963436
"1659",1659,"Pamlico County, North Carolina",0.591218286142922,0.540622086162823
"1660",1660,"Nash County, North Carolina",0.669929515671764,0.539769827280937
"1661",1661,"Surry County, North Carolina",0.637143287172038,0.564721865512109
"1662",1662,"Onslow County, North Carolina",0.588514842802079,0.446669678018869
"1663",1663,"Davie County, North Carolina",0.577184516113939,0.588011471079827
"1664",1664,"Stanly County, North Carolina",0.642917785075781,0.507544209638319
"1665",1665,"Wayne County, North Carolina",0.6471508192439,0.539065347803218
"1666",1666,"Vance County, North Carolina",0.638116620625835,0.567893101199256
"1667",1667,"Lincoln County, North Carolina",0.627929201049673,0.545926175979911
"1668",1668,"Wilkes County, North Carolina",0.667424963860454,0.57411239291959
"1669",1669,"Richmond County, North Carolina",0.823075884391302,0.48949295745888
"1670",1670,"Forsyth County, North Carolina",0.63466778665824,0.615174864369487
"1671",1671,"Rockingham County, North Carolina",0.701778929661983,0.484357726699792
"1672",1672,"Cabarrus County, North Carolina",0.594642979786589,0.516578167363849
"1673",1673,"Polk County, North Carolina",0.562140821048236,0.596568704458464
"1674",1674,"Macon County, North Carolina",0.53132821081724,0.62411710527
"1675",1675,"Gates County, North Carolina",0.665259372701747,0.41591979671392
"1676",1676,"Gaston County, North Carolina",0.647787825155911,0.546142164874528
"1677",1677,"Halifax County, North Carolina",0.836196093706089,0.534253364024195
"1678",1678,"Cumberland County, North Carolina",0.662380423196424,0.506257883572666
"1679",1679,"Wilson County, North Carolina",0.673212253394527,0.535384467942591
"1680",1680,"Pitt County, North Carolina",0.735890111996568,0.592413409977638
"1681",1681,"Alexander County, North Carolina",0.609717869765113,0.533795938386234
"1682",1682,"McDowell County, North Carolina",0.693560043667048,0.484316611492315
"1683",1683,"Washington County, North Carolina",0.858354700349012,0.486875045214559
"1684",1684,"Montgomery County, North Carolina",0.660521833242156,0.585171301228611
"1685",1685,"Avery County, North Carolina",0.655550282389647,0.540396533798723
"1686",1686,"Dare County, North Carolina",0.479160178492339,0.544438782301524
"1687",1687,"Lenoir County, North Carolina",0.561306154833362,0.62476491780541
"1688",1688,"Alleghany County, North Carolina",0.533935394758813,0.613980609473525
"1689",1689,"Chowan County, North Carolina",0.759911061105028,0.551336463208505
"1690",1690,"Jackson County, North Carolina",0.67809725471054,0.55515693636549
"1691",1691,"Graham County, North Carolina",0.754022019932158,0.501475206316363
"1692",1692,"Tyrrell County, North Carolina",0.62962669371681,0.484480688444546
"1693",1693,"Orange County, North Carolina",0.81788267325403,0.627143322667195
"1694",1694,"Perquimans County, North Carolina",0.673564890726934,0.485357755266786
"1695",1695,"Craven County, North Carolina",0.566455508887376,0.532119247940544
"1696",1696,"Columbus County, North Carolina",0.790645295781203,0.526634218347952
"1697",1697,"Guilford County, North Carolina",0.629152805913794,0.60540670559121
"1698",1698,"Granville County, North Carolina",0.685369497033186,0.44808146949865
"1699",1699,"Moore County, North Carolina",0.628542382688173,0.56369080676612
"1700",1700,"Warren County, North Carolina",0.741018496017352,0.511594353862168
"1701",1701,"Anson County, North Carolina",0.743199109125903,0.494045017872002
"1702",1702,"Watauga County, North Carolina",0.903055852488218,0.625306734400053
"1703",1703,"Franklin County, North Carolina",0.723375515771672,0.45460774959803
"1704",1704,"Iredell County, North Carolina",0.568563942767661,0.600017112868573
"1705",1705,"Camden County, North Carolina",0.658019246130691,0.393595376106293
"1706",1706,"Mitchell County, North Carolina",0.696610595582015,0.546609782965696
"1707",1707,"Carteret County, North Carolina",0.650671275739048,0.533280162444942
"1708",1708,"Beaufort County, North Carolina",0.713338415548293,0.518419795098582
"1709",1709,"Currituck County, North Carolina",0.58666344700435,0.427226046899146
"1710",1710,"Lee County, North Carolina",0.626381671388769,0.511558723381585
"1711",1711,"Bertie County, North Carolina",0.808098616481449,0.479926264315914
"1712",1712,"Union County, North Carolina",0.571451611360664,0.561956593413855
"1713",1713,"Haywood County, North Carolina",0.668621408582714,0.530480847244168
"1714",1714,"Cherokee County, North Carolina",0.684329622664586,0.512683405604335
"1715",1715,"Yadkin County, North Carolina",0.671537002870204,0.471926944953591
"1716",1716,"Rowan County, North Carolina",0.652979995717989,0.505019496259401
"1717",1717,"Adams County, North Dakota",0.617986754346719,0.460425206420543
"1718",1718,"Sioux County, North Dakota",0.991815662870725,0.424502771322204
"1719",1719,"Divide County, North Dakota",0.763052464652089,0.550162953947031
"1720",1720,"Bowman County, North Dakota",0.541701658312964,0.542722674712202
"1721",1721,"Dunn County, North Dakota",0.650202953515933,0.646935575460499
"1722",1722,"Morton County, North Dakota",0.482230623908692,0.540453643462504
"1723",1723,"Mercer County, North Dakota",0.647096067108173,0.389535519771361
"1724",1724,"Griggs County, North Dakota",0.581519120988542,0.518434029613603
"1725",1725,"Benson County, North Dakota",0.72404764329691,0.561348315663441
"1726",1726,"Cass County, North Dakota",0.516642589625217,0.638510395978866
"1727",1727,"Logan County, North Dakota",0.77481893185542,0.443264565700823
"1728",1728,"Williams County, North Dakota",0.441881545944475,0.64988727557548
"1729",1729,"Sargent County, North Dakota",0.562217525620798,0.480297278421999
"1730",1730,"Stutsman County, North Dakota",0.580074652527467,0.547846836211772
"1731",1731,"Burleigh County, North Dakota",0.507377832804801,0.572267862898011
"1732",1732,"Kidder County, North Dakota",0.529924284441475,0.516412742157091
"1733",1733,"Pierce County, North Dakota",0.698229807719044,0.486952805921874
"1734",1734,"McHenry County, North Dakota",0.762689245378241,0.417409534556885
"1735",1735,"Grant County, North Dakota",0.906909353909787,0.504688787887301
"1736",1736,"Barnes County, North Dakota",0.584686286586023,0.524536959370077
"1737",1737,"Mountrail County, North Dakota",0.70013204513023,0.648604075634319
"1738",1738,"Walsh County, North Dakota",0.585044033097402,0.535092504665246
"1739",1739,"Hettinger County, North Dakota",0.354273956320532,0.641852414930142
"1740",1740,"Dickey County, North Dakota",0.519552591695455,0.552536006661788
"1741",1741,"Renville County, North Dakota",0.516526776775659,0.527682611089103
"1742",1742,"Emmons County, North Dakota",0.599993634443847,0.553908165064498
"1743",1743,"Foster County, North Dakota",0.493661739065966,0.609451889111152
"1744",1744,"Pembina County, North Dakota",0.445077889530901,0.58481063943427
"1745",1745,"McLean County, North Dakota",0.647784268293484,0.443314611082487
"1746",1746,"Cavalier County, North Dakota",0.593751405136338,0.518221799469677
"1747",1747,"McIntosh County, North Dakota",0.799973473415186,0.476201706167662
"1748",1748,"Traill County, North Dakota",0.656039433408123,0.492566047976907
"1749",1749,"Burke County, North Dakota",0.854985787666806,0.402195534541531
"1750",1750,"Bottineau County, North Dakota",0.567022112856621,0.567505100453597
"1751",1751,"Rolette County, North Dakota",1.1668216370276,0.445228409765596
"1752",1752,"Wells County, North Dakota",0.587390670833724,0.520801929142389
"1753",1753,"Eddy County, North Dakota",0.608310106061064,0.530899716723318
"1754",1754,"Grand Forks County, North Dakota",0.67904660807682,0.583442603209196
"1755",1755,"Stark County, North Dakota",0.465539709733531,0.590944191660785
"1756",1756,"LaMoure County, North Dakota",0.685443026249414,0.528809835706693
"1757",1757,"Nelson County, North Dakota",0.615111840373329,0.521845761913803
"1758",1758,"Steele County, North Dakota",0.536946356890483,0.534357703322816
"1759",1759,"Ransom County, North Dakota",0.642017821403877,0.430213799888866
"1760",1760,"McKenzie County, North Dakota",0.526135814634772,0.686393121584541
"1761",1761,"Ramsey County, North Dakota",0.633450241232536,0.525689555404389
"1762",1762,"Towner County, North Dakota",0.729478462118869,0.448740258127185
"1763",1763,"Ward County, North Dakota",0.470048975425034,0.543532584148202
"1764",1764,"Richland County, North Dakota",0.577376654905146,0.515751705026834
"1765",1765,"Jefferson County, Nebraska",0.486690162317602,0.585945483220163
"1766",1766,"Saunders County, Nebraska",0.544310027604242,0.47292002260525
"1767",1767,"Garden County, Nebraska",0.673143798668041,0.489867815437701
"1768",1768,"Dixon County, Nebraska",0.579407628223342,0.415874516708146
"1769",1769,"Madison County, Nebraska",0.611295834074619,0.507807739093718
"1770",1770,"Harlan County, Nebraska",0.527876288566852,0.477643408211907
"1771",1771,"Sarpy County, Nebraska",0.560407045983146,0.387533340759572
"1772",1772,"Adams County, Nebraska",0.492860816027761,0.55904534320417
"1773",1773,"Seward County, Nebraska",0.511801496741841,0.519651362672551
"1774",1774,"Buffalo County, Nebraska",0.540083153188794,0.537088348227023
"1775",1775,"Otoe County, Nebraska",0.584049108801598,0.441477458057554
"1776",1776,"Holt County, Nebraska",0.534709685984624,0.539616487729954
"1777",1777,"Cheyenne County, Nebraska",0.423836609360333,0.57894613927246
"1778",1778,"Cuming County, Nebraska",0.593432365558551,0.487262646579896
"1779",1779,"Lancaster County, Nebraska",0.60338273782032,0.524591778354785
"1780",1780,"Cass County, Nebraska",0.568563216081917,0.433941779607935
"1781",1781,"Frontier County, Nebraska",0.618585270074834,0.428813707085782
"1782",1782,"York County, Nebraska",0.462803921919827,0.513049231835181
"1783",1783,"Deuel County, Nebraska",0.543358900543838,0.474111880972723
"1784",1784,"Lincoln County, Nebraska",0.655307105347152,0.468252634051482
"1785",1785,"Webster County, Nebraska",0.636190881712406,0.482766552255039
"1786",1786,"Perkins County, Nebraska",0.497453650260328,0.511238175987741
"1787",1787,"Chase County, Nebraska",0.441041794147325,0.541874364368912
"1788",1788,"Platte County, Nebraska",0.571393473528875,0.436166622546776
"1789",1789,"Kimball County, Nebraska",0.597318288668663,0.48608065963613
"1790",1790,"Pawnee County, Nebraska",0.638439723096402,0.647094509749935
"1791",1791,"Scotts Bluff County, Nebraska",0.59787678040095,0.489575279423602
"1792",1792,"Nemaha County, Nebraska",0.689479964855983,0.457554388620272
"1793",1793,"Dawes County, Nebraska",0.860999401035153,0.430811524269885
"1794",1794,"Dakota County, Nebraska",0.74206970982179,0.392262581015665
"1795",1795,"Colfax County, Nebraska",0.612372180461521,0.411957967466938
"1796",1796,"Keith County, Nebraska",0.477356395052531,0.553033688470644
"1797",1797,"Burt County, Nebraska",0.686754492856871,0.411445073326494
"1798",1798,"Furnas County, Nebraska",0.491707910949195,0.603811514888766
"1799",1799,"Hall County, Nebraska",0.462520520079634,0.555162242858164
"1800",1800,"Butler County, Nebraska",0.588962903823363,0.416411549727868
"1801",1801,"Garfield County, Nebraska",0.530410414353593,0.54076038641238
"1802",1802,"Pierce County, Nebraska",0.51072674264977,0.445284151432748
"1803",1803,"Nuckolls County, Nebraska",0.538464959585238,0.47901836247299
"1804",1804,"Red Willow County, Nebraska",0.608350884772671,0.49930322295176
"1805",1805,"Douglas County, Nebraska",0.599484834403013,0.5827244402536
"1806",1806,"Thurston County, Nebraska",0.758998174087745,0.483184600377128
"1807",1807,"Dawson County, Nebraska",0.552474085667829,0.4548088768871
"1808",1808,"Custer County, Nebraska",0.611911466608456,0.470705939570491
"1809",1809,"Richardson County, Nebraska",0.677066885461034,0.505194831868338
"1810",1810,"Boone County, Nebraska",0.64180365469067,0.495666867903341
"1811",1811,"Brown County, Nebraska",0.640564462499983,0.522979038164203
"1812",1812,"Gage County, Nebraska",0.656117985467908,0.432420048828773
"1813",1813,"Wayne County, Nebraska",0.687614264812883,0.445582594725501
"1814",1814,"Boyd County, Nebraska",0.720657418070771,0.402766460432864
"1815",1815,"Clay County, Nebraska",0.508972532501152,0.493097424871058
"1816",1816,"Hamilton County, Nebraska",0.495052193638729,0.509465103429347
"1817",1817,"Thayer County, Nebraska",0.504887747910826,0.588372507663624
"1818",1818,"Franklin County, Nebraska",0.559558498536894,0.520326987658686
"1819",1819,"Washington County, Nebraska",0.561490343568537,0.472636286066633
"1820",1820,"Cherry County, Nebraska",0.410273550687324,0.554786586386422
"1821",1821,"Stanton County, Nebraska",0.514041044569449,0.44943742843834
"1822",1822,"Antelope County, Nebraska",0.565183212902568,0.543290618720664
"1823",1823,"Box Butte County, Nebraska",0.683726983034534,0.403220044913827
"1824",1824,"Kearney County, Nebraska",0.471246969470552,0.547091170888642
"1825",1825,"Sheridan County, Nebraska",0.613290404732454,0.486617414900372
"1826",1826,"Howard County, Nebraska",0.656791557042093,0.414192022558004
"1827",1827,"Morrill County, Nebraska",0.459281542967386,0.530552506137645
"1828",1828,"Polk County, Nebraska",0.575767807850023,0.43995158256399
"1829",1829,"Dodge County, Nebraska",0.512896684465866,0.501805743810348
"1830",1830,"Valley County, Nebraska",0.66740787415728,0.486743264478271
"1831",1831,"Dundy County, Nebraska",0.442931927230409,0.59912322499355
"1832",1832,"Knox County, Nebraska",0.69803596837219,0.447284849531762
"1833",1833,"Greeley County, Nebraska",0.692910340876231,0.412108641366033
"1834",1834,"Phelps County, Nebraska",0.477854579955677,0.553050122848604
"1835",1835,"Johnson County, Nebraska",0.781136312722013,0.361292218035183
"1836",1836,"Saline County, Nebraska",0.685027622707763,0.38025586635089
"1837",1837,"Hitchcock County, Nebraska",0.651793886165204,0.448574035324831
"1838",1838,"Sherman County, Nebraska",0.564476618705431,0.485866990335259
"1839",1839,"Cedar County, Nebraska",0.571831302635391,0.500813973817179
"1840",1840,"Nance County, Nebraska",0.871983460782261,0.34703376266934
"1841",1841,"Fillmore County, Nebraska",0.536383177797316,0.509480364377948
"1842",1842,"Merrick County, Nebraska",0.508219311578078,0.482820309021653
"1843",1843,"Strafford County, New Hampshire",0.666381641982703,0.488090097094497
"1844",1844,"Merrimack County, New Hampshire",0.569013455521261,0.53187093854344
"1845",1845,"Grafton County, New Hampshire",0.490440666136649,0.668682652400627
"1846",1846,"Rockingham County, New Hampshire",0.493443161251785,0.552200963095179
"1847",1847,"Belknap County, New Hampshire",0.480417022432497,0.603107251191806
"1848",1848,"Coos County, New Hampshire",0.599163968934883,0.527746157847589
"1849",1849,"Carroll County, New Hampshire",0.329754059988502,0.716888576858608
"1850",1850,"Cheshire County, New Hampshire",0.55504790274098,0.563650534650012
"1851",1851,"Hillsborough County, New Hampshire",0.582615519555187,0.541049010149295
"1852",1852,"Sullivan County, New Hampshire",0.507859400855931,0.561886197670563
"1853",1853,"Monmouth County, New Jersey",0.597133801733455,0.634116964515455
"1854",1854,"Salem County, New Jersey",0.684326586977186,0.496404567365068
"1855",1855,"Camden County, New Jersey",0.667910936851929,0.553674963738693
"1856",1856,"Middlesex County, New Jersey",0.636866451516235,0.524359499710492
"1857",1857,"Mercer County, New Jersey",0.643089768911733,0.663974603116157
"1858",1858,"Passaic County, New Jersey",0.813360318192179,0.526169630491813
"1859",1859,"Sussex County, New Jersey",0.515270654647483,0.522795384208512
"1860",1860,"Union County, New Jersey",0.619472437993898,0.659807389581148
"1861",1861,"Hunterdon County, New Jersey",0.528670126361159,0.61087416484117
"1862",1862,"Warren County, New Jersey",0.617062127541694,0.482608393964831
"1863",1863,"Cumberland County, New Jersey",0.724983305377787,0.483072574661003
"1864",1864,"Burlington County, New Jersey",0.556482649417324,0.544097043726077
"1865",1865,"Essex County, New Jersey",0.719804573397337,0.746541686618601
"1866",1866,"Morris County, New Jersey",0.473540047450482,0.667664394039762
"1867",1867,"Somerset County, New Jersey",0.47972527375483,0.666994174749457
"1868",1868,"Bergen County, New Jersey",0.57238765753849,0.680009263435715
"1869",1869,"Hudson County, New Jersey",0.767474709634875,0.598510951149734
"1870",1870,"Atlantic County, New Jersey",0.69256453329203,0.541599417634093
"1871",1871,"Ocean County, New Jersey",0.617677312522604,0.536727528621019
"1872",1872,"Gloucester County, New Jersey",0.629432768095764,0.473216134386861
"1873",1873,"Cape May County, New Jersey",0.595234627707907,0.580963008912488
"1874",1874,"Lea County, New Mexico",0.56829060510551,0.569177141698906
"1875",1875,"Sandoval County, New Mexico",0.67791253113686,0.477924965590098
"1876",1876,"Guadalupe County, New Mexico",0.660053234331996,0.459627539772596
"1877",1877,"Lincoln County, New Mexico",0.623941416515845,0.628132462235024
"1878",1878,"Curry County, New Mexico",0.751930296485501,0.49187078952099
"1879",1879,"Santa Fe County, New Mexico",0.552805533906993,0.675476742926241
"1880",1880,"Union County, New Mexico",0.596490006777838,0.548725037866554
"1881",1881,"Valencia County, New Mexico",0.782754770467002,0.455297176021622
"1882",1882,"Hidalgo County, New Mexico",0.813417993510732,0.423576280779171
"1883",1883,"Otero County, New Mexico",0.663376119799949,0.509901968084133
"1884",1884,"Quay County, New Mexico",0.61602744678641,0.537528950528279
"1885",1885,"Eddy County, New Mexico",0.503440303963359,0.613320591557297
"1886",1886,"Roosevelt County, New Mexico",0.84485360439205,0.449588838766611
"1887",1887,"McKinley County, New Mexico",1.11313864397702,0.441596656302334
"1888",1888,"Bernalillo County, New Mexico",0.742349309902615,0.545128678464856
"1889",1889,"San Miguel County, New Mexico",0.893510034019219,0.571967633660308
"1890",1890,"Sierra County, New Mexico",0.705139741536166,0.50671573932001
"1891",1891,"Luna County, New Mexico",0.811968005433688,0.482931325056527
"1892",1892,"Los Alamos County, New Mexico",0.705309143787829,0.381879850751721
"1893",1893,"Cibola County, New Mexico",0.770588624322706,0.453282766407458
"1894",1894,"Socorro County, New Mexico",0.9002231472677,0.466337759430479
"1895",1895,"Rio Arriba County, New Mexico",0.887122341740286,0.493662936750681
"1896",1896,"Catron County, New Mexico",0.581221706716959,0.524550539965735
"1897",1897,"San Juan County, New Mexico",0.761037257302899,0.497507358288531
"1898",1898,"Chaves County, New Mexico",0.616639505365705,0.603342672871159
"1899",1899,"Taos County, New Mexico",0.754168825557701,0.58623871491686
"1900",1900,"Torrance County, New Mexico",0.931727826608477,0.498525286411643
"1901",1901,"Grant County, New Mexico",0.753804742959077,0.512348770843971
"1902",1902,"Mora County, New Mexico",0.765829694534859,0.456938052878673
"1903",1903,"Colfax County, New Mexico",0.801993473262844,0.53982398422725
"1904",1904,"Lincoln County, Nevada",0.548078546923071,0.505191191560484
"1905",1905,"Carson City, Nevada",0.564879024029328,0.587242532935525
"1906",1906,"Eureka County, Nevada",0.83252206661352,0.431597532064049
"1907",1907,"Churchill County, Nevada",0.700672731543782,0.491833005851143
"1908",1908,"Elko County, Nevada",0.523842729276592,0.491445568842356
"1909",1909,"Lyon County, Nevada",0.577159918671887,0.466339898842367
"1910",1910,"Mineral County, Nevada",0.712210761839064,0.503907407095709
"1911",1911,"Pershing County, Nevada",0.657941241275202,0.497798746236071
"1912",1912,"Washoe County, Nevada",0.486686247176437,0.697107454027494
"1913",1913,"Storey County, Nevada",0.449977659335925,0.481455388336497
"1914",1914,"White Pine County, Nevada",0.640512477917083,0.469914912205722
"1915",1915,"Clark County, Nevada",0.389277065071532,0.719110022914861
"1916",1916,"Douglas County, Nevada",0.351972241985105,0.745887957554368
"1917",1917,"Nye County, Nevada",0.58990258588393,0.53381572646078
"1918",1918,"Lander County, Nevada",0.456253705457429,0.49504984862507
"1919",1919,"Humboldt County, Nevada",0.619280626891541,0.473361392515999
"1920",1920,"Wayne County, New York",0.597636931112341,0.465638251441606
"1921",1921,"Rockland County, New York",0.64278777367531,0.590032181781482
"1922",1922,"Onondaga County, New York",0.656049184975801,0.586738685884711
"1923",1923,"Queens County, New York",0.723193341193175,0.508522980888086
"1924",1924,"Dutchess County, New York",0.583415166254253,0.567863226295298
"1925",1925,"Albany County, New York",0.573909978038486,0.62337979589802
"1926",1926,"Lewis County, New York",0.644196931594555,0.466013268443107
"1927",1927,"Richmond County, New York",0.75395475971525,0.506409556323517
"1928",1928,"Montgomery County, New York",0.734531697541603,0.495626779995974
"1929",1929,"Suffolk County, New York",0.511642466731437,0.61102853374669
"1930",1930,"Seneca County, New York",0.630243359070687,0.509450047590103
"1931",1931,"Oswego County, New York",0.703256291889402,0.466680421301234
"1932",1932,"Allegany County, New York",0.413289533372139,0.530788041120179
"1933",1933,"Herkimer County, New York",0.590751961749823,0.544040024369238
"1934",1934,"Greene County, New York",0.637860602135445,0.503331715730369
"1935",1935,"Columbia County, New York",0.469846003622073,0.660576762455778
"1936",1936,"Erie County, New York",0.633122079127998,0.605525350068509
"1937",1937,"St Lawrence County, New York",0.683097564661807,0.519925934225801
"1938",1938,"New York County, New York",0.760828812304746,0.866448577528196
"1939",1939,"Oneida County, New York",0.668071271374605,0.543609663585307
"1940",1940,"Bronx County, New York",0.972112034946658,0.4998751197174
"1941",1941,"Genesee County, New York",0.597639689136194,0.501996198282917
"1942",1942,"Orange County, New York",0.662568450764848,0.530371659801053
"1943",1943,"Washington County, New York",0.599881553679461,0.475845984680921
"1944",1944,"Chautauqua County, New York",0.643436942298252,0.541465707795906
"1945",1945,"Hamilton County, New York",0.783766214538487,0.427965037706608
"1946",1946,"Livingston County, New York",0.640731353010014,0.486398922776463
"1947",1947,"Chemung County, New York",0.685231413817843,0.549788339876865
"1948",1948,"Steuben County, New York",0.565760042671794,0.594679095090798
"1949",1949,"Franklin County, New York",0.710816324925097,0.537362041708592
"1950",1950,"Chenango County, New York",0.659629732263341,0.488732441036186
"1951",1951,"Saratoga County, New York",0.322526489235094,0.691245940262622
"1952",1952,"Schenectady County, New York",0.62599120651772,0.535917872595154
"1953",1953,"Rensselaer County, New York",0.674170742370891,0.484082713822246
"1954",1954,"Broome County, New York",0.682207294399708,0.559513068295304
"1955",1955,"Tioga County, New York",0.648595867662802,0.490324751449227
"1956",1956,"Niagara County, New York",0.661992944229215,0.531225528047211
"1957",1957,"Kings County, New York",0.740810146429142,0.65354319173142
"1958",1958,"Clinton County, New York",0.681210659758325,0.508116733911212
"1959",1959,"Jefferson County, New York",0.565788890774075,0.531781437413815
"1960",1960,"Cortland County, New York",0.644224091987208,0.518031678973127
"1961",1961,"Schuyler County, New York",0.637476442364782,0.502633494092014
"1962",1962,"Westchester County, New York",0.604622697050966,0.773965689307644
"1963",1963,"Tompkins County, New York",0.771378918104622,0.595281680142584
"1964",1964,"Monroe County, New York",0.643134341284444,0.596211504942028
"1965",1965,"Cayuga County, New York",0.539803315534626,0.549664804099671
"1966",1966,"Schoharie County, New York",0.600095651829575,0.512244457513338
"1967",1967,"Madison County, New York",0.545844435214484,0.577653078244419
"1968",1968,"Orleans County, New York",0.688705930144065,0.449621242435629
"1969",1969,"Yates County, New York",0.611083484989999,0.537309837805897
"1970",1970,"Ulster County, New York",0.674866115362182,0.539689159190318
"1971",1971,"Nassau County, New York",0.480059696629618,0.67275149125329
"1972",1972,"Essex County, New York",0.499797144332414,0.591845148691802
"1973",1973,"Ontario County, New York",0.482429614268875,0.606792312752613
"1974",1974,"Putnam County, New York",0.536024069661287,0.551092868287254
"1975",1975,"Wyoming County, New York",0.552811018616912,0.472882760750305
"1976",1976,"Cattaraugus County, New York",0.606322355936682,0.532697213665357
"1977",1977,"Otsego County, New York",0.597299005861627,0.55588697090921
"1978",1978,"Fulton County, New York",0.660778493025253,0.505474511052987
"1979",1979,"Delaware County, New York",0.587874095252675,0.580195016324303
"1980",1980,"Warren County, New York",0.518289328397934,0.616267117688457
"1981",1981,"Sullivan County, New York",0.65427149797531,0.541300739308787
"1982",1982,"Athens County, Ohio",0.990876848359959,0.533101222316423
"1983",1983,"Darke County, Ohio",0.54578632611166,0.514121440228742
"1984",1984,"Brown County, Ohio",0.67062502216803,0.413390402101693
"1985",1985,"Ross County, Ohio",0.694602185275787,0.47513501046968
"1986",1986,"Scioto County, Ohio",0.85774232292679,0.530338126593454
"1987",1987,"Paulding County, Ohio",0.622552144213352,0.471936852202578
"1988",1988,"Tuscarawas County, Ohio",0.55086979652924,0.534336529591285
"1989",1989,"Logan County, Ohio",0.653487742582934,0.456082968379098
"1990",1990,"Cuyahoga County, Ohio",0.702091735789189,0.63247323042418
"1991",1991,"Butler County, Ohio",0.690047105075944,0.49503913866092
"1992",1992,"Noble County, Ohio",0.474466327225528,0.577352657599216
"1993",1993,"Crawford County, Ohio",0.632102771183425,0.465780886117494
"1994",1994,"Gallia County, Ohio",0.749658368971429,0.523866109895365
"1995",1995,"Wayne County, Ohio",0.509286520654835,0.540446077734036
"1996",1996,"Morgan County, Ohio",0.762564876357042,0.447806578020304
"1997",1997,"Muskingum County, Ohio",0.623405099529251,0.535265627614484
"1998",1998,"Monroe County, Ohio",0.41417388866709,0.692668746096668
"1999",1999,"Pickaway County, Ohio",0.60274237314063,0.433081757281259
"2000",2000,"Greene County, Ohio",0.719738091372981,0.515851306304069
"2001",2001,"Huron County, Ohio",0.570089826468466,0.474171784023894
"2002",2002,"Meigs County, Ohio",0.815110827770982,0.449907457945655
"2003",2003,"Portage County, Ohio",0.603455892063105,0.545897771982004
"2004",2004,"Clermont County, Ohio",0.639971012955728,0.496135211738517
"2005",2005,"Miami County, Ohio",0.580730706769294,0.500463329389267
"2006",2006,"Putnam County, Ohio",0.325794809919827,0.563044093419652
"2007",2007,"Seneca County, Ohio",0.641803748606607,0.446139142205911
"2008",2008,"Union County, Ohio",0.547681170900135,0.516739686540478
"2009",2009,"Marion County, Ohio",0.659000885378705,0.481252912183538
"2010",2010,"Harrison County, Ohio",0.527497629728386,0.567816487822283
"2011",2011,"Sandusky County, Ohio",0.652455910236231,0.452756661992183
"2012",2012,"Henry County, Ohio",0.507928139925021,0.465501830929034
"2013",2013,"Fairfield County, Ohio",0.649032998872067,0.473557759960962
"2014",2014,"Champaign County, Ohio",0.573645988366834,0.43321183873551
"2015",2015,"Perry County, Ohio",0.737024123795339,0.444908703322482
"2016",2016,"Belmont County, Ohio",0.526040130232288,0.615602765169888
"2017",2017,"Wyandot County, Ohio",0.536898774701739,0.504063684062141
"2018",2018,"Richland County, Ohio",0.600095266685029,0.52198251251896
"2019",2019,"Lucas County, Ohio",0.726746956655659,0.572465862677209
"2020",2020,"Erie County, Ohio",0.566901238826181,0.534658500819821
"2021",2021,"Medina County, Ohio",0.527896194452612,0.506096404690205
"2022",2022,"Ashtabula County, Ohio",0.711168174741558,0.458888665110515
"2023",2023,"Allen County, Ohio",0.623255851806805,0.551339864482642
"2024",2024,"Stark County, Ohio",0.603616194482556,0.549910971678946
"2025",2025,"Summit County, Ohio",0.624449371671828,0.589753251864432
"2026",2026,"Carroll County, Ohio",0.469713060217578,0.556498775180434
"2027",2027,"Pike County, Ohio",0.810231811199826,0.455892252375311
"2028",2028,"Trumbull County, Ohio",0.608897137423947,0.515719062979377
"2029",2029,"Jefferson County, Ohio",0.708563393452737,0.489506743859703
"2030",2030,"Shelby County, Ohio",0.458616152214531,0.535076315014064
"2031",2031,"Holmes County, Ohio",0.378598507236764,0.581346567866786
"2032",2032,"Licking County, Ohio",0.621559051547425,0.494862736758262
"2033",2033,"Montgomery County, Ohio",0.665700746143999,0.560059602645883
"2034",2034,"Van Wert County, Ohio",0.531626987606995,0.490457595074397
"2035",2035,"Defiance County, Ohio",0.565111066718019,0.462047997123888
"2036",2036,"Preble County, Ohio",0.617982862475061,0.429700855449493
"2037",2037,"Lake County, Ohio",0.552666212938649,0.516002153459804
"2038",2038,"Washington County, Ohio",0.642753790411687,0.552581304967906
